eco_region,island,island_lng,island_lat,site_name,site_type,lng,lat,date,depth,HC,SC,RKC,NIA,SP,RC,RB,SD,SI,OT,BF,SL,SN,BC,HW,BP,PF,ME,GR,BCS,DU,PU,CU,SCU,COT,TR,LO,GC,CDBA,CDD,CDO,TFN,TG,BNP,BNC,BB,WB,SH,TU,SR,Other
Sunda Shelf,Tioman,104.168735,2.78817,Teluk Dalam,,104.187567,2.874264,2023/7/11,7.5,0.85,0.0625,0,0.0125,0,0.05,0.025,0,0,0,8.5,0,0.5,0,0,4,4.5,0,0.75,0,0,0,0,0,5,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Teluk Kador,,104.10845,2.91485,2023/7/8,7.6,0.6313,0.1625,0,0,0,0.0813,0.0625,0.0625,0,0,1.75,0,1.25,0,0,0,5,0,1,0,0.25,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tioman,104.168735,2.78817,Tumuk,,104.123025,2.792394,2023/7/8,8.8,0.6438,0,0.0063,0,0.0188,0.0563,0.2313,0.0438,0,0,3.5,0,2,0,0,0,0.25,0,1.25,0,134.5,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Bidong/Yu,103.065482,5.621041,Heritage Row,,103.056667,5.615,2023/8/25,6,0.4813,0,0.0063,0.025,0.0625,0.1875,0.1125,0.125,0,0,1.5,2.5,0.25,0,0,0,0.75,0,0.25,0,28.25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Sunda Shelf,Bidong/Yu,103.065482,5.621041,Pasir Tenggara,,103.06355,5.610234,2023/8/26,6,0.0188,0.7688,0,0,0.0188,0.075,0.0188,0.1,0,0,2,0,0,0,0,0,0,0,1.25,0,4.25,0,0,7,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Bidong/Yu,103.065482,5.621041,Pulau Karah,,103.064183,5.598908,2023/8/26,8.9,0.8375,0,0.0188,0.0313,0,0.1125,0,0,0,0,7.75,0,0,0,0,0,0,0,1,0,1.75,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Bidong/Yu,103.065482,5.621041,Pulau Tengkorak,,103.071283,5.666117,2023/8/26,7,0.7313,0,0.0125,0,0.0188,0.175,0.0438,0.0125,0,0.0063,1.75,0,34.5,0,0,0,1.5,0.25,0.25,0,1.5,0,0,9,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Bidong/Yu,103.065482,5.621041,Yu Besar,,103.151048,5.643584,2023/8/25,10,0.5188,0.025,0,0.0063,0.0313,0.325,0.0688,0.0063,0,0.0188,2.75,0,0.25,0,0,0,1.25,0,0.75,0,0.75,0,0,0,0,0,0,1,0,0,1,0.25,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Bidong/Yu,103.065482,5.621041,Yu Kecil,,103.1595,5.62555,2023/8/25,9.5,0.6438,0.0313,0.0063,0.0063,0.025,0.2688,0.0063,0,0,0.0125,0.75,1,45.75,0,0,0,4,0,0.5,0,0.5,0,0,0,3,0,0,2,0,0,1,0.5,0,0,0,0,0,0,0,0,0
Sunda Shelf,Kapas,103.265742,5.219557,Coral Garden 1,,103.260802,5.23331,2023/6/16,8.5,0.6313,0.0063,0.0375,0.1125,0.0063,0.0375,0.0563,0.1063,0.0063,0,7,0,1.5,0,0,1,4,0,2.25,0,31.75,0,0,3,0,0,0,1,0,0,0,0,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Kapas,103.265742,5.219557,Coral Garden 3,,103.260319,5.232383,2023/6/16,11,0.3625,0.025,0,0.0375,0.0438,0.325,0.025,0.1688,0.0125,0,6.75,0,0,0,0,0,8,0,0.75,0,4,0,0,1,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Kapas,103.265742,5.219557,Batu Payong,,103.260969,5.224432,2023/6/16,6,0.55,0,0.0063,0,0.0625,0.1438,0.0125,0.2063,0,0.0188,11.5,0,2.5,0,0,0,5.75,0,3,0,114.25,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Kapas,103.265742,5.219557,Silent Reef,,103.269247,5.227167,2023/6/17,10,0.2438,0,0.0125,0.3625,0.0875,0.1625,0.025,0.0813,0.025,0,0,0,0,0,0,0,1.25,0.25,0.25,0,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Kapas,103.265742,5.219557,Teluk Jawa,,103.268333,5.208889,2023/6/17,10,0.6438,0.05,0,0.0063,0.0188,0.1813,0.0125,0.0375,0.0313,0.0188,4.75,0,50,0,0,0,1.75,0,4.25,0,1.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Lang Tengah,102.897312,5.794994,Batu Bulan ,,102.899633,5.796783,2023/10/1,8.5,0.4688,0.0938,0,0.2188,0.0125,0.1125,0.0688,0.0188,0,0.0063,2,0,0,0,0,0,7.25,0,1.75,0,0,0,0,2,0,0,0,41,0,0,1,0,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Lang Tengah,102.897312,5.794994,Broler North,,102.893553,5.802477,2023/10/1,8.5,0.6188,0.0688,0.0188,0.1313,0.0063,0.0813,0.0188,0.0563,0,0,2.25,0,3,0,0,0,5.75,0,0.25,0,0,0,0,11,0,0,0,52,0,0,1,0,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Lang Tengah,102.897312,5.794994,Summer Bay House Reef,,102.892183,5.794433,2023/10/1,5,0.425,0,0.0063,0.125,0.0188,0.0063,0.1625,0,0.2563,0,19.5,0,0,0,0,0,3.75,0,1.75,0,56,0,0,108,0,0,0,8,0,0,1,0,0.75,0,0,0,0,0,0,0,0
Sunda Shelf,Lang Tengah,102.897312,5.794994,Tanjung Telunjuk,,102.90244,5.78751,2023/10/2,9,0.5188,0.025,0,0.1688,0.0188,0.075,0.1188,0.05,0,0.025,8.25,0.25,0.25,0,0,0,4,0,3.25,0,0,0,0,27,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,Batu Layar,,102.744883,5.912033,2023/5/15,11.7,0.6438,0.0125,0,0.0063,0.0375,0.25,0.0063,0.0188,0.0188,0.0063,9.75,0,33.5,0,0,0,6.5,0,0,0,44.5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,Batu Nisan,,102.7256,5.920983,2023/5/14,6.5,0.275,0.0188,0,0.0063,0.0188,0.2563,0.2688,0.15,0,0.0063,3,0,0.25,0,0,0,17.5,0,0,0,35.25,0,0,16,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,Batu Tabir,,102.722017,5.939083,2023/5/14,6.5,0.4375,0.075,0,0.0875,0.0063,0.3625,0.0063,0.0125,0.0063,0.0063,1.5,0,0,0,0,0,23.5,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0.25,0,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,D\,Lagoon,,102.723267,5.93215,2023/5/12,5.8,0.5063,0.0125,0.0063,0.025,0.0063,0.2875,0.0625,0.0938,0,0,4.5,1.25,120,0,0,0,0.75,0,0.25,0,0.5,0,0,23,0,0,0,15,0,0,0,0,0.25,0,0,0,0,0,1,0
Sunda Shelf,Perhentian,102.737307,5.910755,Pulau Rawa,,102.68055,5.96295,2023/5/12,5.5,0.1938,0,0,0.025,0.0063,0.4,0.2938,0.075,0,0.0063,7,0.25,0,0,0,0,1.75,0,0.25,0,0.5,0,0,41,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,Sea Bell,,102.709817,5.9106,2023/5/13,8,0.025,0,0,0.2188,0.0063,0.2375,0.2,0.2,0.1125,0,0.75,0,61.25,0,0,0,6.25,0,1.5,0,48.75,0,0,21,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,Shark Point,,102.747017,5.884067,2023/5/15,7.5,0.7375,0.0063,0,0.125,0.0063,0.1063,0.0063,0.0125,0,0,5.25,0,0,0,0,0,35,0,0.5,0,2.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,Tanjung Besi,,102.758633,5.923117,2023/5/13,5.7,0.2438,0,0,0.1,0,0.375,0.1188,0.1313,0.025,0.0063,5.5,0,0,0,0,1,5.75,0,2.5,0,7.5,0,0,3,1,0,0,4,0,0,1,0,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,Tiga Ruang,,102.754067,5.91445,2023/5/13,5.5,0.3188,0,0.0063,0.0688,0.0188,0.2125,0.2438,0.125,0.0063,0,3.5,0,0,0,0,1,0,0,0.25,0,18.75,0,0,4,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Perhentian,102.737307,5.910755,Tukas laut,,102.770267,5.886033,2023/5/15,11,0.4875,0.0313,0,0.0563,0.0188,0.2375,0.0375,0.1313,0,0,3,0,0,0,0,0,12.25,0,0.25,0,0.25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Chagar Hutang East,,103.010361,5.817661,2023/7/29,9.5,0.2125,0.0063,0,0,0.025,0.5125,0.2188,0.025,0,0,4.5,0,48.75,0,0,0,5.75,0,1,0,0,0,0,5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Mak Simpan,,102.9926,5.788367,2023/7/29,4,0.2563,0,0,0,0,0.2625,0.1938,0.2875,0,0,10.75,0,0,0,0,0,3.25,0,0.5,0,17,0,0,8,0,0,0,8,0,0,0,0.25,0,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Pasir Akar,,102.99925,5.739967,2023/7/31,3,0.0938,0,0,0,0.1563,0.1188,0.4375,0.1813,0,0.0125,3.75,0,0,0,0,0,6.75,0,0.25,0,39,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Pulau Kerengga Besar,,103.028908,5.753897,2023/7/28,6,0.1938,0,0.0063,0.0375,0,0.3938,0.2313,0.1375,0,0,2.75,0,0,0,0,0,12,0,0.25,0,0,0,0,54,0,0,0,16,0,0,0,0,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Pulau Kerengga kecil,,103.029183,5.75865,2023/7/28,7.7,0.3188,0.0063,0,0.0063,0.0063,0.275,0.2563,0.1313,0,0,6.75,0,0.25,0,0,0,4.75,0,1,0,7.75,0,0,8,0,0,0,4,0,0,0,0,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Pulau Lima Southern Tip,,103.059147,5.771701,2023/8/1,5.5,0.1875,0.5563,0.0188,0,0.0063,0.1938,0,0.0063,0,0.0313,3.75,0,0,0,0,0,4.25,0,0.5,0,1.5,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Pulau Paku Besar,,103.041755,5.777063,2023/7/28,9.5,0.2125,0,0,0,0.0563,0.3625,0.325,0.0438,0,0,7.75,0,0.25,0,0,0,11.25,0,0.5,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Pulau Paku Kecil,,103.039028,5.771694,2023/8/22,7.5,0.7063,0,0.0188,0.0063,0.0063,0.2438,0.0063,0.0063,0,0.0063,5.5,0,5.25,0,0,0,3.5,0,0.25,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Pulau Pinang Marine Park,,102.999783,5.7469,2023/7/29,4.5,0.4688,0,0.0125,0,0.075,0.1375,0.3,0.0063,0,0,18.75,0,0,0,0,0,2.25,0,2.5,0,22.5,0,0,8,0,0,0,1,0,0,1,0,0.75,0,1,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Redang Kalong House Reef,,103.028453,5.762261,2023/8/1,6,0.0438,0.2063,0,0,0.0188,0.1188,0.5125,0.1,0,0,2.5,1.25,4.5,0,0,1,4.75,0,1.25,0,1.5,0,0,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Teluk Kerma,,103.016983,5.799767,2023/7/31,10,0.4813,0.0688,0,0.0125,0.025,0.2375,0.0813,0.0938,0,0,9.25,0,0.25,0,0,0,6,0,0,0,0.25,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Redang,103.013679,5.776231,Terumbu Kili,,102.997745,5.732712,2023/8/1,5.2,0.075,0.025,0,0,0.0063,0.7625,0.1313,0,0,0,9.5,0.5,0,0,0,0,16.25,0.25,0,3,2.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Rhu,102.613148,5.830676,Site 2,,102.61295,5.82585,2023/5/18,2.5,0.2,0.0063,0,0,0.075,0.0625,0.025,0.4625,0.1,0.0688,0,0,0,0,0,0,1.75,0,0,0,30.75,0,0,0,0,0,0,6,0,0,0,0.25,0.25,0,1,0,0,0,0,0,0
Sunda Shelf,Rhu,102.613148,5.830676,Site 6,,102.60858,5.8292,2023/5/18,3,0.3938,0,0,0,0.0188,0.0938,0.0063,0.2563,0.1938,0.0375,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.25,0,1,0,0,0,0,0,0
Sunda Shelf,Rhu,102.613148,5.830676,Site 7,,102.61208,5.83264,2023/5/18,4.5,0.3375,0,0,0.0063,0.0063,0.2313,0.0625,0.0813,0.1938,0.0813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,1,0,0,0,0,0,0
Sunda Shelf,Rhu,102.613148,5.830676,Site 9,,102.61641,5.82843,2023/5/18,3,0.2875,0,0,0.025,0.0063,0.3938,0,0.275,0,0.0125,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.25,0,1,0,0,0,0,0,0
Sunda Shelf,Tenggol,103.683006,4.803673,Freshwater Bay,,103.678417,4.8076,2023/7/15,4,0.5125,0,0,0.3375,0.0063,0.125,0.0063,0,0,0.0125,3.75,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Tenggol,103.683006,4.803673,Gua Rajawali,,103.675933,4.8128,2023/7/14,6.5,0.1688,0.0438,0.0063,0.0438,0.0188,0.4875,0.225,0.0063,0,0,4.5,0,0.25,0,0,0,4.5,0,0.5,0,0.75,0,0,1,0,0,0,1,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Tenggol,103.683006,4.803673,Pasir Tenggara,,103.675995,4.800464,2023/7/14,5,0.1125,0.0063,0.0063,0.0188,0,0.3313,0.3813,0.1438,0,0,3.5,0,0,0,0,1,5.25,0,0.5,0,1,0,0,19,1,0,0,2,0,0,1,0,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Tenggol,103.683006,4.803673,Rajawali Reef,,103.679259,4.817283,2023/7/14,11,0.4063,0.275,0,0.0125,0.0188,0.2688,0.0125,0.0063,0,0,3.5,0,1.75,0,0,0,6.5,0,3,0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Tenggol,103.683006,4.803673,Teluk Rajawali,,103.6804,4.815517,2023/7/15,5.2,0.4188,0.15,0.0063,0,0,0.2563,0.1,0.0688,0,0,4.5,0,0,0,0,0,13,0,0,0,0.25,0,0,4,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0
Sunda Shelf,Tenggol,103.683006,4.803673,Turtle Point,,103.674713,4.806002,2023/7/15,6,0.5,0.2063,0,0.0125,0,0.25,0.0188,0,0,0.0125,10.5,0,50,0,0,0,8.25,0,1,0,0.75,0,0,0,0,0,0,1,0,0,1,0,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Aur/Dayang,104.521129,2.44957,Atlantis Bay,,104.510553,2.471186,2023/5/15,4,0.3,0.0188,0,0.1063,0.0188,0.3313,0.2063,0.0188,0,0,4.5,0,1.75,0,0,1,7.25,0,0.75,0,2.5,0,0,9,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Aur/Dayang,104.521129,2.44957,Pulau Lang,,104.4893,2.4599,2023/5/16,6,0.4438,0.0375,0.0188,0.025,0.0063,0.1688,0.2188,0.0813,0,0,7,1,0.5,0,0,0,4.5,0,3,0,0.5,0,0,4,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
Sunda Shelf,Aur/Dayang,104.521129,2.44957,Teluk Batu Kapal,,104.508017,2.4728,2023/5/15,3.1,0.1313,0.0375,0,0.1938,0.0063,0.225,0.35,0.05,0,0.0063,2,0,0,0,0,0,2.5,0,0,0,0.25,0,0,5,0,0,0,4,0,0,0,0.25,0,0,0,0,0,0,0,0,0
Sunda Shelf,Aur/Dayang,104.521129,2.44957,Teluk Jawa,,104.504514,2.477513,2023/5/16,7,0.525,0,0.0125,0.1688,0,0.175,0.0688,0.05,0,0,6,0,0.25,0,0,0,5.5,0,0.5,0,0.25,0,0,7,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0
Sunda Shelf,Aur/Dayang,104.521129,2.44957,Teluk Meriam,,104.509517,2.441817,2023/5/15,2.1,0.1188,0,0.0063,0.0375,0.0125,0.35,0.2938,0.175,0,0.0063,3,0,3,0,0,0,6.5,0,0.25,0,0,0,0,2,0,0,0,2,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Aur/Dayang,104.521129,2.44957,Teluk Teluran,,104.52645,2.460283,2023/5/15,7,0.4875,0.0125,0,0.1313,0.0625,0.225,0.0125,0.0563,0,0.0125,1.75,0,0.25,0,0,0,3,0,0.25,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Pulau Besar,103.982893,2.439894,Mirage,,103.978633,2.430383,2023/5/22,3,0.2938,0,0,0.1,0.0438,0.2438,0.0313,0.2375,0,0.05,7.5,0.5,1.25,0,0,0,4,0.25,0.25,0,56,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Pulau Besar,103.982893,2.439894,Palenting,,103.971639,2.456806,2023/5/21,5.8,0.675,0,0,0.0063,0.0563,0.0875,0.0438,0,0.1313,0,10.75,0.25,1.5,0,0,0,0.25,0,1,0,111.75,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Sunda Shelf,Pulau Besar,103.982893,2.439894,Rapang,,103.979306,2.458389,2023/5/22,4,0.4063,0.0125,0,0.0063,0.0063,0.2125,0.1125,0.2438,0,0,3.75,0,0,0,0,0,4.5,0,0.25,0,21.25,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Pulau Besar,103.982893,2.439894,Teluk Buluh,,103.973083,2.442389,2023/5/21,5.5,0.4563,0,0,0.025,0.0375,0.1625,0.025,0.0563,0.225,0.0125,14.25,0,4.75,0,0,0,0.75,0,0.75,0,147,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Pulau Besar,103.982893,2.439894,Teluk Kalih,,103.990167,2.423306,2023/5/22,2.6,0.5813,0,0.0063,0,0.0813,0.2875,0.0063,0.025,0,0.0125,12,4.5,16.75,0,0,0,3.5,0,0.75,0,26.75,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
Sunda Shelf,Pulau Besar,103.982893,2.439894,Teluk Meriam,,103.98849,2.444535,2023/5/21,6.5,0.6938,0.0375,0,0,0,0.1938,0.0063,0.0625,0,0.0063,7.75,0,1.25,0,0,0,0,0,0,0,13.75,0,0,0,0,0,0,0,1,0,1,0.5,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Pulau Besar,103.982893,2.439894,Teluk Meriam South,,103.9935,2.435444,2023/5/21,6.3,0.3813,0.0063,0,0.0438,0.0063,0.5063,0.0063,0.0375,0.0125,0,5.5,0,0.25,0,0,0,0.25,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Gual,103.969948,2.533215,Transect 1,,103.9688,2.532733,2023/8/27,5.6,0.625,0,0,0,0.0563,0.3063,0,0,0.0125,0,10,0.5,0.25,0,0,0,1.25,0,3.75,0,59.5,0,0,0,0,0,0,0,1,0,1,0.75,0,0,0,0,0,0,0,0,0
Sunda Shelf,Gual,103.969948,2.533215,Transect 2,,103.968217,2.5351,2023/8/27,5.2,0.475,0,0.0063,0,0.1938,0.2625,0.0438,0,0.0188,0,11.25,0,4.75,0,0,0,9.5,0,4,0,85,0,0,0,0,0,0,0,0,0,2,0.25,0,0,0,0,0,0,0,0,0
Sunda Shelf,Gual,103.969948,2.533215,Transect 3,,103.968417,2.537533,2023/9/23,6,0.6125,0.0063,0,0,0.025,0.2375,0.0563,0.0563,0,0.0063,15.25,0.5,0.75,0,0,0,1.75,0,2.25,0,129.75,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Gual,103.969948,2.533215,Transect 4,,103.969967,2.53675,2023/8/25,8.2,0.7188,0.0313,0,0.0063,0,0.1688,0.0188,0.0375,0,0.0188,8.5,2,4,0,0,0,5,0.25,1.5,0,30,0,0,0,0,0,0,0,1,0,1,1.5,0,0,0,0,0,0,0,0,0
Sunda Shelf,Gual,103.969948,2.533215,Transect 5,,103.970583,2.534933,2023/9/23,6.2,0.5,0,0,0,0.0125,0.2,0.1813,0.0813,0.0063,0.0188,6.5,0,0,0,0,0,5.5,0,1,0,53,0,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0,0,0,0
Sunda Shelf,Gual,103.969948,2.533215,Transect 6,,103.969967,2.533133,2023/8/25,6.3,0.4688,0.0063,0,0,0.0375,0.1563,0.0625,0.1375,0.125,0.0063,8.25,0,0.25,0,0,0,0.25,0,0.5,0,59.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
Sunda Shelf,Gual,103.969948,2.533215,Transect 7,,103.970683,2.530117,2023/9/24,2.5,0.5625,0,0,0,0.0188,0.3563,0.0625,0,0,0,4.75,0,0,0,0,0,3.75,0,0,0,87.25,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Gual,103.969948,2.533215,Transect 8,,103.971367,2.529083,2023/9/24,7.6,0.55,0.025,0.0125,0,0,0.3063,0.025,0.0625,0,0.0188,11.75,0,0.75,0,0,0,3.25,0,0.5,0,101.5,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Gual,103.969948,2.533215,Transect 9,,103.971333,2.531566,2023/9/25,7.8,0.2688,0.0313,0,0,0.0188,0.2,0.0688,0.3813,0.0125,0.0188,3,0,0,0,0,0,0.25,0,0.25,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Harimau,103.94406,2.559441,Transect 1,,103.947085,2.558531,2023/9/18,5.8,0.6125,0,0,0,0.0938,0.2313,0.0375,0.0125,0,0.0125,7.75,0,0,0,0,0,0,0,1,0,125.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sunda Shelf,Harimau,103.94406,2.559441,Transect 2,,103.945083,2.557667,2023/6/29,3.2,0.7375,0,0.0063,0,0,0.0813,0.1438,0.025,0,0.0063,26,0,2.75,0,0,0,8.25,0,1.5,0,97.5,0,0,1,0,0,0,0,1,0,1,0.25,0,0,0,0,0,0,0,0,0
Sunda Shelf,Harimau,103.94406,2.559441,Transect 3,,103.942335,2.558494,2023/9/12,3.8,0.8188,0,0,0,0,0.05,0.0813,0.0313,0.0125,0.0063,18.5,0,0,0,0,0,0.25,0,1.5,0,156.5,0,0,6,0,0,0,2,1,0,2,0.75,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Harimau,103.94406,2.559441,Transect 4,,103.941033,2.560417,2023/9/20,6.6,0.6375,0,0.0063,0,0.0875,0.0688,0.0563,0.0438,0.0813,0.0188,12.5,0,0,0,0,0,1,0.5,0.25,0,173,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0
Sunda Shelf,Harimau,103.94406,2.559441,Transect 5,,103.942783,2.561217,2023/9/18,6.2,0.525,0,0,0,0.0125,0.175,0.1875,0.075,0.0188,0.0063,6.5,0.25,0,0,0,0,1.5,0,0.75,0,139.5,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0
Sunda Shelf,Harimau,103.94406,2.559441,Transect 6,,103.94625,2.560833,2023/9/20,5.9,0.425,0.0188,0,0,0.0063,0.1875,0.15,0.2125,0,0,6.25,0.25,0.25,0,0,0,4.75,0.25,1.5,0,89.5,0,0,0,0,0,0,0,0,0,0,0.75,1.25,0,0,0,0,0,0,0,0
Sunda Shelf,Harimau,103.94406,2.559441,Transect 7,,103.947683,2.560567,2023/6/29,7.5,0.7,0.0125,0,0,0.0313,0.1688,0.0438,0.025,0,0.0188,6,1.25,26.25,0,0,0,2,0,2.25,0,111.5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Sunda Shelf,Hujung,103.951592,2.489617,Transect 1,,103.9494,2.488767,2023/10/24,2,0.45,0.0063,0,0,0.0375,0.1375,0.2125,0.1438,0,0.0125,26.75,0,1,0,0,0,10.33,0,0.25,0,411,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Hujung,103.951592,2.489617,Transect 2,,103.9475,2.49575,2023/7/9,3,0.3813,0,0,0,0.05,0.1125,0.1688,0.1188,0.15,0.0188,11,0.5,1.25,0,0,0,2.25,0.25,1.75,0,289,0,0,4,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0,0,0,0
Sunda Shelf,Hujung,103.951592,2.489617,Transect 3,,103.947067,2.492483,2023/9/19,4.1,0.8,0,0,0,0.0063,0.1625,0,0.025,0,0.0063,12.75,0,0.5,0,0,0,0,0,0.25,0,362.5,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Hujung,103.951592,2.489617,Transect 4,,103.950017,2.495083,2023/9/19,2.6,0.525,0.0063,0,0.0063,0.05,0.2313,0.1,0.0813,0,0,10,0.25,0.75,0,0,0,0.5,0,0.25,0,242.5,0,0,0,0,0,0,0,0,0,0,1.25,0.25,0,0,0,0,0,0,0,0
Sunda Shelf,Hujung,103.951592,2.489617,Transect 5,,103.954316,2.493783,2023/9/22,5.8,0.6313,0,0,0.0063,0.0188,0.2438,0.025,0.0688,0,0.0063,8.25,0,0,0,0,0,1,0,0.5,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
